,Date,Store,DayOfWeek,Date.1,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,year,month,day,dayYear,week_num,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,PromoInterval
814,2013-09-29,680,7,2013-09-29,0,0,0,0,0,0,2013,9,29,272,39,c,a,170,,,"Mar,Jun,Sept,Dec"
815,2013-09-29,1064,7,2013-09-29,0,0,0,0,0,0,2013,9,29,272,39,a,c,420,,,
816,2013-09-30,39,1,2013-09-30,5063,682,1,0,0,0,2013,9,30,273,39,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
817,2013-09-30,680,1,2013-09-30,4533,695,1,0,0,0,2013,9,30,273,39,c,a,170,,,"Mar,Jun,Sept,Dec"
818,2013-09-30,1064,1,2013-09-30,9601,1133,1,0,0,0,2013,9,30,273,39,a,c,420,,,
819,2013-01-10,39,2,2013-01-10,4621,639,1,0,0,0,2013,10,1,274,39,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
820,2013-01-10,680,2,2013-01-10,4348,692,1,0,0,0,2013,10,1,274,39,c,a,170,,,"Mar,Jun,Sept,Dec"
821,2013-01-10,1064,2,2013-01-10,8548,1072,1,0,0,0,2013,10,1,274,39,a,c,420,,,
822,2013-02-10,39,3,2013-02-10,4391,655,1,0,0,0,2013,10,2,275,39,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
823,2013-02-10,680,3,2013-02-10,4678,773,1,0,0,0,2013,10,2,275,39,c,a,170,,,"Mar,Jun,Sept,Dec"
824,2013-02-10,1064,3,2013-02-10,8867,1074,1,0,0,0,2013,10,2,275,39,a,c,420,,,
825,2013-03-10,39,4,2013-03-10,0,0,0,0,a,0,2013,10,3,276,39,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
826,2013-03-10,680,4,2013-03-10,0,0,0,0,a,0,2013,10,3,276,39,c,a,170,,,"Mar,Jun,Sept,Dec"
827,2013-03-10,1064,4,2013-03-10,0,0,0,0,a,0,2013,10,3,276,39,a,c,420,,,
828,2013-04-10,39,5,2013-04-10,4028,593,1,0,0,0,2013,10,4,277,39,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
829,2013-04-10,680,5,2013-04-10,5789,912,1,0,0,1,2013,10,4,277,39,c,a,170,,,"Mar,Jun,Sept,Dec"
830,2013-04-10,1064,5,2013-04-10,9667,1174,1,0,0,0,2013,10,4,277,39,a,c,420,,,
831,2013-05-10,39,6,2013-05-10,2598,427,1,0,0,0,2013,10,5,278,39,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
832,2013-05-10,680,6,2013-05-10,5284,846,1,0,0,0,2013,10,5,278,39,c,a,170,,,"Mar,Jun,Sept,Dec"
833,2013-05-10,1064,6,2013-05-10,7938,900,1,0,0,0,2013,10,5,278,39,a,c,420,,,
834,2013-06-10,39,7,2013-06-10,0,0,0,0,0,0,2013,10,6,279,40,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
835,2013-06-10,680,7,2013-06-10,0,0,0,0,0,0,2013,10,6,279,40,c,a,170,,,"Mar,Jun,Sept,Dec"
836,2013-06-10,1064,7,2013-06-10,0,0,0,0,0,0,2013,10,6,279,40,a,c,420,,,
837,2013-07-10,39,1,2013-07-10,8184,915,1,1,0,0,2013,10,7,280,40,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
838,2013-07-10,680,1,2013-07-10,5098,809,1,1,0,1,2013,10,7,280,40,c,a,170,,,"Mar,Jun,Sept,Dec"
839,2013-07-10,1064,1,2013-07-10,12264,1372,1,1,0,0,2013,10,7,280,40,a,c,420,,,
840,2013-08-10,39,2,2013-08-10,6282,746,1,1,0,0,2013,10,8,281,40,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
841,2013-08-10,680,2,2013-08-10,4802,728,1,1,0,1,2013,10,8,281,40,c,a,170,,,"Mar,Jun,Sept,Dec"
842,2013-08-10,1064,2,2013-08-10,10630,1182,1,1,0,0,2013,10,8,281,40,a,c,420,,,
843,2013-09-10,39,3,2013-09-10,5638,700,1,1,0,0,2013,10,9,282,40,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
844,2013-09-10,680,3,2013-09-10,5015,769,1,1,0,1,2013,10,9,282,40,c,a,170,,,"Mar,Jun,Sept,Dec"
845,2013-09-10,1064,3,2013-09-10,9537,1075,1,1,0,0,2013,10,9,282,40,a,c,420,,,
846,2013-10-10,39,4,2013-10-10,5121,679,1,1,0,0,2013,10,10,283,40,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
847,2013-10-10,680,4,2013-10-10,4094,668,1,1,0,1,2013,10,10,283,40,c,a,170,,,"Mar,Jun,Sept,Dec"
848,2013-10-10,1064,4,2013-10-10,8846,1043,1,1,0,0,2013,10,10,283,40,a,c,420,,,
849,2013-11-10,39,5,2013-11-10,4071,547,1,1,0,0,2013,10,11,284,40,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
850,2013-11-10,680,5,2013-11-10,4291,687,1,1,0,1,2013,10,11,284,40,c,a,170,,,"Mar,Jun,Sept,Dec"
851,2013-11-10,1064,5,2013-11-10,9203,1041,1,1,0,0,2013,10,11,284,40,a,c,420,,,
852,2013-12-10,39,6,2013-12-10,2464,415,1,0,0,0,2013,10,12,285,40,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
853,2013-12-10,680,6,2013-12-10,4811,759,1,0,0,0,2013,10,12,285,40,c,a,170,,,"Mar,Jun,Sept,Dec"
854,2013-12-10,1064,6,2013-12-10,8111,949,1,0,0,0,2013,10,12,285,40,a,c,420,,,
855,2013-10-13,39,7,2013-10-13,0,0,0,0,0,0,2013,10,13,286,41,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
856,2013-10-13,680,7,2013-10-13,0,0,0,0,0,0,2013,10,13,286,41,c,a,170,,,"Mar,Jun,Sept,Dec"
857,2013-10-13,1064,7,2013-10-13,0,0,0,0,0,0,2013,10,13,286,41,a,c,420,,,
858,2013-10-14,39,1,2013-10-14,3627,530,1,0,0,0,2013,10,14,287,41,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
859,2013-10-14,680,1,2013-10-14,4793,737,1,0,0,1,2013,10,14,287,41,c,a,170,,,"Mar,Jun,Sept,Dec"
860,2013-10-14,1064,1,2013-10-14,7785,1003,1,0,0,0,2013,10,14,287,41,a,c,420,,,
861,2013-10-15,39,2,2013-10-15,3147,466,1,0,0,0,2013,10,15,288,41,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
862,2013-10-15,680,2,2013-10-15,4151,700,1,0,0,1,2013,10,15,288,41,c,a,170,,,"Mar,Jun,Sept,Dec"
863,2013-10-15,1064,2,2013-10-15,6893,867,1,0,0,0,2013,10,15,288,41,a,c,420,,,
864,2013-10-16,39,3,2013-10-16,3262,528,1,0,0,0,2013,10,16,289,41,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
865,2013-10-16,680,3,2013-10-16,4864,745,1,0,0,1,2013,10,16,289,41,c,a,170,,,"Mar,Jun,Sept,Dec"
866,2013-10-16,1064,3,2013-10-16,7413,909,1,0,0,0,2013,10,16,289,41,a,c,420,,,
867,2013-10-17,39,4,2013-10-17,3361,485,1,0,0,0,2013,10,17,290,41,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
868,2013-10-17,680,4,2013-10-17,4453,710,1,0,0,1,2013,10,17,290,41,c,a,170,,,"Mar,Jun,Sept,Dec"
869,2013-10-17,1064,4,2013-10-17,7198,865,1,0,0,0,2013,10,17,290,41,a,c,420,,,
870,2013-10-18,39,5,2013-10-18,3270,471,1,0,0,0,2013,10,18,291,41,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
871,2013-10-18,680,5,2013-10-18,4767,777,1,0,0,1,2013,10,18,291,41,c,a,170,,,"Mar,Jun,Sept,Dec"
872,2013-10-18,1064,5,2013-10-18,7787,967,1,0,0,0,2013,10,18,291,41,a,c,420,,,
873,2013-10-19,39,6,2013-10-19,2771,410,1,0,0,0,2013,10,19,292,41,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
874,2013-10-19,680,6,2013-10-19,5146,812,1,0,0,0,2013,10,19,292,41,c,a,170,,,"Mar,Jun,Sept,Dec"
875,2013-10-19,1064,6,2013-10-19,7104,865,1,0,0,0,2013,10,19,292,41,a,c,420,,,
876,2013-10-20,39,7,2013-10-20,0,0,0,0,0,0,2013,10,20,293,42,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
877,2013-10-20,680,7,2013-10-20,0,0,0,0,0,0,2013,10,20,293,42,c,a,170,,,"Mar,Jun,Sept,Dec"
878,2013-10-20,1064,7,2013-10-20,0,0,0,0,0,0,2013,10,20,293,42,a,c,420,,,
879,2013-10-21,39,1,2013-10-21,7014,839,1,1,0,1,2013,10,21,294,42,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
880,2013-10-21,680,1,2013-10-21,5104,805,1,1,0,0,2013,10,21,294,42,c,a,170,,,"Mar,Jun,Sept,Dec"
881,2013-10-21,1064,1,2013-10-21,10757,1247,1,1,0,1,2013,10,21,294,42,a,c,420,,,
882,2013-10-22,39,2,2013-10-22,5185,689,1,1,0,1,2013,10,22,295,42,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
883,2013-10-22,680,2,2013-10-22,4290,710,1,1,0,0,2013,10,22,295,42,c,a,170,,,"Mar,Jun,Sept,Dec"
884,2013-10-22,1064,2,2013-10-22,9091,1086,1,1,0,1,2013,10,22,295,42,a,c,420,,,
885,2013-10-23,39,3,2013-10-23,4997,630,1,1,0,1,2013,10,23,296,42,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
886,2013-10-23,680,3,2013-10-23,4264,704,1,1,0,0,2013,10,23,296,42,c,a,170,,,"Mar,Jun,Sept,Dec"
887,2013-10-23,1064,3,2013-10-23,8155,958,1,1,0,1,2013,10,23,296,42,a,c,420,,,
888,2013-10-24,39,4,2013-10-24,4527,627,1,1,0,1,2013,10,24,297,42,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
889,2013-10-24,680,4,2013-10-24,3950,599,1,1,0,0,2013,10,24,297,42,c,a,170,,,"Mar,Jun,Sept,Dec"
890,2013-10-24,1064,4,2013-10-24,8366,1022,1,1,0,1,2013,10,24,297,42,a,c,420,,,
891,2013-10-25,39,5,2013-10-25,4279,611,1,1,0,1,2013,10,25,298,42,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
892,2013-10-25,680,5,2013-10-25,4423,712,1,1,0,0,2013,10,25,298,42,c,a,170,,,"Mar,Jun,Sept,Dec"
893,2013-10-25,1064,5,2013-10-25,8346,1013,1,1,0,1,2013,10,25,298,42,a,c,420,,,
894,2013-10-26,39,6,2013-10-26,2516,396,1,0,0,0,2013,10,26,299,42,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
895,2013-10-26,680,6,2013-10-26,4903,830,1,0,0,0,2013,10,26,299,42,c,a,170,,,"Mar,Jun,Sept,Dec"
896,2013-10-26,1064,6,2013-10-26,7427,833,1,0,0,0,2013,10,26,299,42,a,c,420,,,
897,2013-10-27,39,7,2013-10-27,0,0,0,0,0,0,2013,10,27,300,43,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
898,2013-10-27,680,7,2013-10-27,0,0,0,0,0,0,2013,10,27,300,43,c,a,170,,,"Mar,Jun,Sept,Dec"
899,2013-10-27,1064,7,2013-10-27,0,0,0,0,0,0,2013,10,27,300,43,a,c,420,,,
900,2013-10-28,39,1,2013-10-28,2898,455,1,0,0,1,2013,10,28,301,43,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
901,2013-10-28,680,1,2013-10-28,3565,592,1,0,0,0,2013,10,28,301,43,c,a,170,,,"Mar,Jun,Sept,Dec"
902,2013-10-28,1064,1,2013-10-28,6901,886,1,0,0,1,2013,10,28,301,43,a,c,420,,,
903,2013-10-29,39,2,2013-10-29,4079,524,1,0,0,1,2013,10,29,302,43,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
904,2013-10-29,680,2,2013-10-29,3765,690,1,0,0,0,2013,10,29,302,43,c,a,170,,,"Mar,Jun,Sept,Dec"
905,2013-10-29,1064,2,2013-10-29,7190,889,1,0,0,1,2013,10,29,302,43,a,c,420,,,
906,2013-10-30,39,3,2013-10-30,4920,691,1,0,0,1,2013,10,30,303,43,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
907,2013-10-30,680,3,2013-10-30,4726,786,1,0,0,0,2013,10,30,303,43,c,a,170,,,"Mar,Jun,Sept,Dec"
908,2013-10-30,1064,3,2013-10-30,8466,1017,1,0,0,1,2013,10,30,303,43,a,c,420,,,
909,2013-10-31,39,4,2013-10-31,6363,781,1,0,0,1,2013,10,31,304,43,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
910,2013-10-31,680,4,2013-10-31,5090,807,1,0,0,0,2013,10,31,304,43,c,a,170,,,"Mar,Jun,Sept,Dec"
911,2013-10-31,1064,4,2013-10-31,10591,1215,1,0,0,1,2013,10,31,304,43,a,c,420,,,
912,2013-01-11,39,5,2013-01-11,0,0,0,0,a,1,2013,11,1,305,43,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
913,2013-01-11,680,5,2013-01-11,4955,812,1,0,0,0,2013,11,1,305,43,c,a,170,,,"Mar,Jun,Sept,Dec"
914,2013-01-11,1064,5,2013-01-11,0,0,0,0,a,1,2013,11,1,305,43,a,c,420,,,
915,2013-02-11,39,6,2013-02-11,3676,524,1,0,0,0,2013,11,2,306,43,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
916,2013-02-11,680,6,2013-02-11,6275,973,1,0,0,0,2013,11,2,306,43,c,a,170,,,"Mar,Jun,Sept,Dec"
917,2013-02-11,1064,6,2013-02-11,10264,1114,1,0,0,0,2013,11,2,306,43,a,c,420,,,
918,2013-03-11,39,7,2013-03-11,0,0,0,0,0,0,2013,11,3,307,44,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
919,2013-03-11,680,7,2013-03-11,0,0,0,0,0,0,2013,11,3,307,44,c,a,170,,,"Mar,Jun,Sept,Dec"
920,2013-03-11,1064,7,2013-03-11,0,0,0,0,0,0,2013,11,3,307,44,a,c,420,,,
921,2013-04-11,39,1,2013-04-11,7534,871,1,1,0,0,2013,11,4,308,44,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
922,2013-04-11,680,1,2013-04-11,5401,809,1,1,0,0,2013,11,4,308,44,c,a,170,,,"Mar,Jun,Sept,Dec"
923,2013-04-11,1064,1,2013-04-11,11640,1263,1,1,0,0,2013,11,4,308,44,a,c,420,,,
924,2013-05-11,39,2,2013-05-11,6718,801,1,1,0,0,2013,11,5,309,44,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
925,2013-05-11,680,2,2013-05-11,4838,782,1,1,0,0,2013,11,5,309,44,c,a,170,,,"Mar,Jun,Sept,Dec"
926,2013-05-11,1064,2,2013-05-11,10640,1166,1,1,0,0,2013,11,5,309,44,a,c,420,,,
927,2013-06-11,39,3,2013-06-11,5654,754,1,1,0,0,2013,11,6,310,44,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
928,2013-06-11,680,3,2013-06-11,5239,786,1,1,0,0,2013,11,6,310,44,c,a,170,,,"Mar,Jun,Sept,Dec"
929,2013-06-11,1064,3,2013-06-11,9917,1139,1,1,0,0,2013,11,6,310,44,a,c,420,,,
930,2013-07-11,39,4,2013-07-11,4618,600,1,1,0,0,2013,11,7,311,44,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
931,2013-07-11,680,4,2013-07-11,4377,740,1,1,0,0,2013,11,7,311,44,c,a,170,,,"Mar,Jun,Sept,Dec"
932,2013-07-11,1064,4,2013-07-11,7994,920,1,1,0,0,2013,11,7,311,44,a,c,420,,,
933,2013-08-11,39,5,2013-08-11,5334,710,1,1,0,0,2013,11,8,312,44,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
934,2013-08-11,680,5,2013-08-11,5263,809,1,1,0,0,2013,11,8,312,44,c,a,170,,,"Mar,Jun,Sept,Dec"
935,2013-08-11,1064,5,2013-08-11,10169,1187,1,1,0,0,2013,11,8,312,44,a,c,420,,,
936,2013-09-11,39,6,2013-09-11,3136,473,1,0,0,0,2013,11,9,313,44,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
937,2013-09-11,680,6,2013-09-11,6607,1046,1,0,0,0,2013,11,9,313,44,c,a,170,,,"Mar,Jun,Sept,Dec"
938,2013-09-11,1064,6,2013-09-11,8313,921,1,0,0,0,2013,11,9,313,44,a,c,420,,,
939,2013-10-11,39,7,2013-10-11,0,0,0,0,0,0,2013,11,10,314,45,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
940,2013-10-11,680,7,2013-10-11,0,0,0,0,0,0,2013,11,10,314,45,c,a,170,,,"Mar,Jun,Sept,Dec"
941,2013-10-11,1064,7,2013-10-11,0,0,0,0,0,0,2013,11,10,314,45,a,c,420,,,
942,2013-11-11,39,1,2013-11-11,4182,611,1,0,0,0,2013,11,11,315,45,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
943,2013-11-11,680,1,2013-11-11,3925,716,1,0,0,0,2013,11,11,315,45,c,a,170,,,"Mar,Jun,Sept,Dec"
944,2013-11-11,1064,1,2013-11-11,7937,1014,1,0,0,0,2013,11,11,315,45,a,c,420,,,
945,2013-12-11,39,2,2013-12-11,3681,509,1,0,0,0,2013,11,12,316,45,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
946,2013-12-11,680,2,2013-12-11,4019,677,1,0,0,0,2013,11,12,316,45,c,a,170,,,"Mar,Jun,Sept,Dec"
947,2013-12-11,1064,2,2013-12-11,7742,940,1,0,0,0,2013,11,12,316,45,a,c,420,,,
948,2013-11-13,39,3,2013-11-13,3700,586,1,0,0,0,2013,11,13,317,45,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
949,2013-11-13,680,3,2013-11-13,4135,712,1,0,0,0,2013,11,13,317,45,c,a,170,,,"Mar,Jun,Sept,Dec"
950,2013-11-13,1064,3,2013-11-13,7333,961,1,0,0,0,2013,11,13,317,45,a,c,420,,,
951,2013-11-14,39,4,2013-11-14,3442,492,1,0,0,0,2013,11,14,318,45,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
952,2013-11-14,680,4,2013-11-14,3743,626,1,0,0,0,2013,11,14,318,45,c,a,170,,,"Mar,Jun,Sept,Dec"
953,2013-11-14,1064,4,2013-11-14,7097,857,1,0,0,0,2013,11,14,318,45,a,c,420,,,
954,2013-11-15,39,5,2013-11-15,3933,541,1,0,0,0,2013,11,15,319,45,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
955,2013-11-15,680,5,2013-11-15,4157,729,1,0,0,0,2013,11,15,319,45,c,a,170,,,"Mar,Jun,Sept,Dec"
956,2013-11-15,1064,5,2013-11-15,8847,1028,1,0,0,0,2013,11,15,319,45,a,c,420,,,
957,2013-11-16,39,6,2013-11-16,2961,433,1,0,0,0,2013,11,16,320,45,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
958,2013-11-16,680,6,2013-11-16,6623,979,1,0,0,0,2013,11,16,320,45,c,a,170,,,"Mar,Jun,Sept,Dec"
959,2013-11-16,1064,6,2013-11-16,8141,913,1,0,0,0,2013,11,16,320,45,a,c,420,,,
960,2013-11-17,39,7,2013-11-17,0,0,0,0,0,0,2013,11,17,321,46,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
961,2013-11-17,680,7,2013-11-17,0,0,0,0,0,0,2013,11,17,321,46,c,a,170,,,"Mar,Jun,Sept,Dec"
962,2013-11-17,1064,7,2013-11-17,0,0,0,0,0,0,2013,11,17,321,46,a,c,420,,,
963,2013-11-18,39,1,2013-11-18,7313,836,1,1,0,0,2013,11,18,322,46,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
964,2013-11-18,680,1,2013-11-18,5047,807,1,1,0,0,2013,11,18,322,46,c,a,170,,,"Mar,Jun,Sept,Dec"
965,2013-11-18,1064,1,2013-11-18,11797,1293,1,1,0,0,2013,11,18,322,46,a,c,420,,,
966,2013-11-19,39,2,2013-11-19,6239,741,1,1,0,0,2013,11,19,323,46,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
967,2013-11-19,680,2,2013-11-19,5257,776,1,1,0,0,2013,11,19,323,46,c,a,170,,,"Mar,Jun,Sept,Dec"
968,2013-11-19,1064,2,2013-11-19,10164,1131,1,1,0,0,2013,11,19,323,46,a,c,420,,,
969,2013-11-20,39,3,2013-11-20,5321,716,1,1,0,0,2013,11,20,324,46,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
970,2013-11-20,680,3,2013-11-20,5099,828,1,1,0,0,2013,11,20,324,46,c,a,170,,,"Mar,Jun,Sept,Dec"
971,2013-11-20,1064,3,2013-11-20,9991,1104,1,1,0,0,2013,11,20,324,46,a,c,420,,,
972,2013-11-21,39,4,2013-11-21,4648,609,1,1,0,0,2013,11,21,325,46,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
973,2013-11-21,680,4,2013-11-21,4779,753,1,1,0,0,2013,11,21,325,46,c,a,170,,,"Mar,Jun,Sept,Dec"
974,2013-11-21,1064,4,2013-11-21,8945,1039,1,1,0,0,2013,11,21,325,46,a,c,420,,,
975,2013-11-22,39,5,2013-11-22,5019,636,1,1,0,0,2013,11,22,326,46,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
976,2013-11-22,680,5,2013-11-22,5487,835,1,1,0,0,2013,11,22,326,46,c,a,170,,,"Mar,Jun,Sept,Dec"
977,2013-11-22,1064,5,2013-11-22,9063,1067,1,1,0,0,2013,11,22,326,46,a,c,420,,,
978,2013-11-23,39,6,2013-11-23,2661,404,1,0,0,0,2013,11,23,327,46,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
979,2013-11-23,680,6,2013-11-23,6389,998,1,0,0,0,2013,11,23,327,46,c,a,170,,,"Mar,Jun,Sept,Dec"
980,2013-11-23,1064,6,2013-11-23,8594,979,1,0,0,0,2013,11,23,327,46,a,c,420,,,
981,2013-11-24,39,7,2013-11-24,0,0,0,0,0,0,2013,11,24,328,47,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
982,2013-11-24,680,7,2013-11-24,0,0,0,0,0,0,2013,11,24,328,47,c,a,170,,,"Mar,Jun,Sept,Dec"
983,2013-11-24,1064,7,2013-11-24,0,0,0,0,0,0,2013,11,24,328,47,a,c,420,,,
984,2013-11-25,39,1,2013-11-25,3577,536,1,0,0,0,2013,11,25,329,47,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
985,2013-11-25,680,1,2013-11-25,4862,807,1,0,0,0,2013,11,25,329,47,c,a,170,,,"Mar,Jun,Sept,Dec"
986,2013-11-25,1064,1,2013-11-25,8326,1026,1,0,0,0,2013,11,25,329,47,a,c,420,,,
987,2013-11-26,39,2,2013-11-26,3714,530,1,0,0,0,2013,11,26,330,47,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
988,2013-11-26,680,2,2013-11-26,4503,696,1,0,0,0,2013,11,26,330,47,c,a,170,,,"Mar,Jun,Sept,Dec"
989,2013-11-26,1064,2,2013-11-26,7715,940,1,0,0,0,2013,11,26,330,47,a,c,420,,,
990,2013-11-27,39,3,2013-11-27,3967,594,1,0,0,0,2013,11,27,331,47,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
991,2013-11-27,680,3,2013-11-27,5448,849,1,0,0,0,2013,11,27,331,47,c,a,170,,,"Mar,Jun,Sept,Dec"
992,2013-11-27,1064,3,2013-11-27,7622,952,1,0,0,0,2013,11,27,331,47,a,c,420,,,
993,2013-11-28,39,4,2013-11-28,4342,581,1,0,0,0,2013,11,28,332,47,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
994,2013-11-28,680,4,2013-11-28,5480,834,1,0,0,0,2013,11,28,332,47,c,a,170,,,"Mar,Jun,Sept,Dec"
995,2013-11-28,1064,4,2013-11-28,8084,970,1,0,0,0,2013,11,28,332,47,a,c,420,,,
996,2013-11-29,39,5,2013-11-29,4665,628,1,0,0,0,2013,11,29,333,47,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
997,2013-11-29,680,5,2013-11-29,7906,1122,1,0,0,0,2013,11,29,333,47,c,a,170,,,"Mar,Jun,Sept,Dec"
998,2013-11-29,1064,5,2013-11-29,11082,1177,1,0,0,0,2013,11,29,333,47,a,c,420,,,
999,2013-11-30,39,6,2013-11-30,3764,510,1,0,0,0,2013,11,30,334,47,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
1000,2013-11-30,680,6,2013-11-30,10963,1414,1,0,0,0,2013,11,30,334,47,c,a,170,,,"Mar,Jun,Sept,Dec"
1001,2013-11-30,1064,6,2013-11-30,11095,1164,1,0,0,0,2013,11,30,334,47,a,c,420,,,
1002,2013-01-12,39,7,2013-01-12,0,0,0,0,0,0,2013,12,1,335,48,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
1003,2013-01-12,680,7,2013-01-12,0,0,0,0,0,0,2013,12,1,335,48,c,a,170,,,"Mar,Jun,Sept,Dec"
1004,2013-01-12,1064,7,2013-01-12,0,0,0,0,0,0,2013,12,1,335,48,a,c,420,,,
1005,2013-02-12,39,1,2013-02-12,10553,1101,1,1,0,0,2013,12,2,336,48,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
1006,2013-02-12,680,1,2013-02-12,8762,1198,1,1,0,0,2013,12,2,336,48,c,a,170,,,"Mar,Jun,Sept,Dec"
1007,2013-02-12,1064,1,2013-02-12,14672,1522,1,1,0,0,2013,12,2,336,48,a,c,420,,,
1008,2013-03-12,39,2,2013-03-12,8147,914,1,1,0,0,2013,12,3,337,48,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
1009,2013-03-12,680,2,2013-03-12,7394,1037,1,1,0,0,2013,12,3,337,48,c,a,170,,,"Mar,Jun,Sept,Dec"
1010,2013-03-12,1064,2,2013-03-12,13021,1383,1,1,0,0,2013,12,3,337,48,a,c,420,,,
1011,2013-04-12,39,3,2013-04-12,7102,864,1,1,0,0,2013,12,4,338,48,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
1012,2013-04-12,680,3,2013-04-12,7933,1133,1,1,0,0,2013,12,4,338,48,c,a,170,,,"Mar,Jun,Sept,Dec"
1013,2013-04-12,1064,3,2013-04-12,12732,1236,1,1,0,0,2013,12,4,338,48,a,c,420,,,
1014,2013-05-12,39,4,2013-05-12,5916,689,1,1,0,0,2013,12,5,339,48,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
1015,2013-05-12,680,4,2013-05-12,4426,604,1,1,0,0,2013,12,5,339,48,c,a,170,,,"Mar,Jun,Sept,Dec"
1016,2013-05-12,1064,4,2013-05-12,12198,1234,1,1,0,0,2013,12,5,339,48,a,c,420,,,
1017,2013-06-12,39,5,2013-06-12,5449,670,1,1,0,0,2013,12,6,340,48,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
1018,2013-06-12,680,5,2013-06-12,6385,934,1,1,0,0,2013,12,6,340,48,c,a,170,,,"Mar,Jun,Sept,Dec"
1019,2013-06-12,1064,5,2013-06-12,9573,1036,1,1,0,0,2013,12,6,340,48,a,c,420,,,
1020,2013-07-12,39,6,2013-07-12,3454,469,1,0,0,0,2013,12,7,341,48,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
1021,2013-07-12,680,6,2013-07-12,8454,1251,1,0,0,0,2013,12,7,341,48,c,a,170,,,"Mar,Jun,Sept,Dec"
